Timesteps,Epsilon,BufferSize,TotalActions,IntervalActions,TotalActionEntropy,IntervalActionEntropy,TargetEntropy,QBackupMode,QClipValue,TargetUpdateInterval,EntropyPenaltyCoef,MeanQ,MeanTargetQ,MeanQGap,ActorEntropy,Alpha,LogAlpha,ActorLoss,Q1Loss,Q2Loss,AlphaLoss,EntropyPenalty,PolicyMeanProbs,BatchGreedyActions
550000,0.0,100000,"{""0"": 138157, ""1"": 139855, ""2"": 135160, ""3"": 136828}","{""0"": 12582, ""1"": 12772, ""2"": 11683, ""3"": 12963}",1.386216,1.385515,1.233802,min,,8000,0.0,2.3876233100891113,2.4288904666900635,0.0649724006652832,1.2382996082305908,0.037943992763757706,-3.271644115447998,-2.450429916381836,0.006634678225964308,0.004459827207028866,0.00017067446606233716,0.0,"[0.26066863536834717, 0.2532002925872803, 0.23222409188747406, 0.2539070248603821]","{""0"": 9, ""1"": 16, ""2"": 12, ""3"": 27}"
600000,0.0,100000,"{""0"": 150897, ""1"": 152582, ""2"": 146628, ""3"": 149893}","{""0"": 12740, ""1"": 12727, ""2"": 11468, ""3"": 13065}",1.386189,1.385079,1.233802,min,,8000,0.0,2.220923662185669,2.298492193222046,0.05682557821273804,1.1919622421264648,0.03626177832484245,-3.316991090774536,-2.2984495162963867,0.006417008116841316,0.00824207067489624,-0.001517089200206101,0.0,"[0.2172321379184723, 0.23547668755054474, 0.23292620480060577, 0.3143649697303772]","{""0"": 4, ""1"": 12, ""2"": 18, ""3"": 30}"
650000,0.0,100000,"{""0"": 163671, ""1"": 165818, ""2"": 157943, ""3"": 162568}","{""0"": 12774, ""1"": 13236, ""2"": 11315, ""3"": 12675}",1.386137,1.384625,1.233802,min,,8000,0.0,2.3415117263793945,2.3616161346435547,0.053151119500398636,1.2367093563079834,0.030299942940473557,-3.4966094493865967,-2.395611047744751,0.005854059010744095,0.006823738105595112,8.809324936009943e-05,0.0,"[0.253517746925354, 0.2540612518787384, 0.1984688937664032, 0.2939521372318268]","{""0"": 14, ""1"": 12, ""2"": 11, ""3"": 27}"
700000,0.0,100000,"{""0"": 176299, ""1"": 178950, ""2"": 169456, ""3"": 175295}","{""0"": 12628, ""1"": 13132, ""2"": 11513, ""3"": 12727}",1.386097,1.385125,1.233802,min,,8000,0.0,2.337019205093384,2.3851215839385986,0.05548790097236633,1.1494113206863403,0.03385179862380028,-3.385763168334961,-2.4160819053649902,0.0029681981541216373,0.002604280598461628,-0.0028569314163178205,0.0,"[0.23308315873146057, 0.26460692286491394, 0.22020718455314636, 0.2821027636528015]","{""0"": 6, ""1"": 23, ""2"": 14, ""3"": 21}"
750000,0.0,100000,"{""0"": 189318, ""1"": 191534, ""2"": 180907, ""3"": 188241}","{""0"": 13019, ""1"": 12584, ""2"": 11451, ""3"": 12946}",1.386067,1.385013,1.233802,min,,8000,0.0,2.3903403282165527,2.4260950088500977,0.04955782741308212,1.2317228317260742,0.03346246853470802,-3.3973307609558105,-2.451115846633911,0.0038263238966464996,0.003807562403380871,-6.957456935197115e-05,0.0,"[0.25377121567726135, 0.23948568105697632, 0.18012915551662445, 0.32661402225494385]","{""0"": 14, ""1"": 8, ""2"": 8, ""3"": 34}"
800000,0.0,100000,"{""0"": 201808, ""1"": 204260, ""2"": 192663, ""3"": 201269}","{""0"": 12490, ""1"": 12726, ""2"": 11756, ""3"": 13028}",1.386053,1.385582,1.233802,min,,8000,0.0,2.3096423149108887,2.331237316131592,0.04707597941160202,1.2625079154968262,0.03210655227303505,-3.438695192337036,-2.3607494831085205,0.008290511555969715,0.00813409686088562,0.0009216663893312216,0.0,"[0.25810545682907104, 0.2450401484966278, 0.25963094830513, 0.23722350597381592]","{""0"": 14, ""1"": 10, ""2"": 16, ""3"": 24}"
850000,0.0,100000,"{""0"": 214493, ""1"": 216830, ""2"": 204355, ""3"": 214322}","{""0"": 12685, ""1"": 12570, ""2"": 11692, ""3"": 13053}",1.386037,1.385488,1.233802,min,,8000,0.0,2.5858278274536133,2.6437740325927734,0.04632172733545303,1.2238043546676636,0.03211856260895729,-3.438321113586426,-2.6437413692474365,0.0024857833050191402,0.00233541801571846,-0.0003211182192899287,0.0,"[0.23975130915641785, 0.25878390669822693, 0.22538837790489197, 0.27607637643814087]","{""0"": 13, ""1"": 17, ""2"": 13, ""3"": 21}"
900000,0.0,100000,"{""0"": 227241, ""1"": 229809, ""2"": 215863, ""3"": 227087}","{""0"": 12748, ""1"": 12979, ""2"": 11508, ""3"": 12765}",1.386006,1.385199,1.233802,min,,8000,0.0,2.5545172691345215,2.593627452850342,0.04318484663963318,1.2647569179534912,0.030501926317811012,-3.4899654388427734,-2.6073765754699707,0.0019958633929491043,0.002871455391868949,0.0009442580048926175,0.0,"[0.24685892462730408, 0.2667022943496704, 0.21308524906635284, 0.27335357666015625]","{""0"": 9, ""1"": 17, ""2"": 12, ""3"": 26}"
950000,0.0,100000,"{""0"": 239916, ""1"": 242427, ""2"": 227403, ""3"": 240254}","{""0"": 12675, ""1"": 12618, ""2"": 11540, ""3"": 13167}",1.385982,1.385152,1.233802,min,,8000,0.0,2.620950937271118,2.6530749797821045,0.04374856874346733,1.1944773197174072,0.027814185246825218,-3.5822091102600098,-2.677856206893921,0.0015466987388208508,0.0021825903095304966,-0.0010937235783785582,0.0,"[0.2606066167354584, 0.2616429924964905, 0.17103374004364014, 0.3067167103290558]","{""0"": 15, ""1"": 7, ""2"": 7, ""3"": 35}"
1000000,0.0,100000,"{""0"": 252733, ""1"": 255228, ""2"": 238821, ""3"": 253218}","{""0"": 12817, ""1"": 12801, ""2"": 11418, ""3"": 12964}",1.385951,1.385008,1.233802,min,,8000,0.0,2.6591897010803223,2.69673490524292,0.03894268721342087,1.2234280109405518,0.02515798807144165,-3.682579755783081,-2.70926833152771,0.004525419324636459,0.0049527049995958805,-0.0002609711664263159,0.0,"[0.247491255402565, 0.2536047697067261, 0.240678608417511, 0.25822538137435913]","{""0"": 7, ""1"": 15, ""2"": 17, ""3"": 25}"
