Timesteps,RolloutActions,RolloutActionEntropy,RolloutDominantAction,RolloutDominantActionFraction,train_approx_kl,train_clip_fraction,train_clip_range,train_entropy_loss,train_explained_variance,train_learning_rate,train_loss,train_policy_gradient_loss,train_value_loss,rollout_ep_len_mean,rollout_ep_rew_mean
124928,"{""0"": 50, ""1"": 262, ""2"": 97, ""3"": 200, ""4"": 213, ""5"": 202}",1.685238,1,0.255859,0.0013767571654170752,0.017822265625,0.08760960000000001,-1.6030352637171745,0.8554911017417908,0.000219024,0.04403877630829811,-0.0015339326055254787,0.14555763266980648,,
125952,"{""0"": 52, ""1"": 293, ""2"": 87, ""3"": 231, ""4"": 150, ""5"": 211}",1.661623,1,0.286133,0.0017129098996520042,0.03955078125,0.08750720000000001,-1.6131086125969887,0.8532172441482544,0.000218768,0.02835542894899845,-0.0018935390398837626,0.1344579248689115,,
126976,"{""0"": 37, ""1"": 278, ""2"": 86, ""3"": 215, ""4"": 169, ""5"": 239}",1.646637,1,0.271484,0.0025167190469801426,0.185546875,0.0874048,-1.5977087169885635,0.8510580062866211,0.000218512,0.0392635352909565,-0.0027134215051773936,0.1485950332134962,,
128000,"{""0"": 45, ""1"": 272, ""2"": 98, ""3"": 227, ""4"": 182, ""5"": 200}",1.67399,1,0.265625,0.002235728781670332,0.073486328125,0.0873024,-1.5967562347650528,0.8406521677970886,0.000218256,0.04423023387789726,-0.0017014412733260542,0.1518563311547041,,
129024,"{""0"": 52, ""1"": 266, ""2"": 56, ""3"": 267, ""4"": 160, ""5"": 223}",1.63292,3,0.260742,0.0013505432289093733,0.043212890625,0.0872,-1.6185220777988434,0.8649829626083374,0.000218,0.048990048468112946,0.00025623542023822665,0.1709904749877751,,
130048,"{""0"": 49, ""1"": 268, ""2"": 77, ""3"": 220, ""4"": 160, ""5"": 250}",1.655546,1,0.261719,0.0015023908345028758,0.044921875,0.0870976,-1.587173007428646,0.9277001619338989,0.000217744,0.019809896126389503,-0.0019991727895103395,0.08521807147189975,,
131072,"{""0"": 54, ""1"": 281, ""2"": 84, ""3"": 208, ""4"": 145, ""5"": 252}",1.660747,1,0.274414,0.002551188226789236,0.086669921875,0.08699520000000001,-1.592958241701126,0.9142089486122131,0.00021748800000000003,0.018588919192552567,-0.0019972269074060023,0.08883583638817072,,
132096,"{""0"": 48, ""1"": 252, ""2"": 93, ""3"": 185, ""4"": 215, ""5"": 231}",1.679111,1,0.246094,0.0016012501437216997,0.064697265625,0.0868928,-1.5911065265536308,0.9122753739356995,0.000217232,0.0292629636824131,-0.0017220433219335973,0.11395714711397886,,
133120,"{""0"": 49, ""1"": 342, ""2"": 84, ""3"": 215, ""4"": 135, ""5"": 199}",1.630046,1,0.333984,0.0021706819534301758,0.096923828125,0.0867904,-1.6187160536646843,0.8518956899642944,0.00021697600000000002,0.07147575914859772,-0.0032446902769152075,0.17512437235563993,,
134144,"{""0"": 33, ""1"": 286, ""2"": 98, ""3"": 177, ""4"": 199, ""5"": 231}",1.649177,1,0.279297,0.002234674757346511,0.077880859375,0.086688,-1.5791660398244858,0.8710775971412659,0.00021672,0.03957656770944595,-0.0015909669164102525,0.1614531334489584,,
